player_id,player_name,birthdate,country,school,height,weight,season_exp,position,from_year,to_year,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,is_greatest_75,is_usa
1956,Ira Newble,1975-01-20,USA,Miami (Ohio),6-7,220,9.0,Guard-Forward,2000.0,2007.0,,,,N,1975,0,1
77710,Mike Newlin,1949-01-02,USA,Utah,6-4,200,11.0,Guard,1971.0,1981.0,1971.0,2.0,24.0,N,1949,0,1
1629005,Malik Newman,1997-02-21,USA,Kansas,6-3,190,2.0,Guard,2019.0,2021.0,2018.0,,,N,1997,0,1
77712,Dave Newmark,1946-09-11,USA,Columbia,7-0,240,2.0,Center,1968.0,1969.0,1968.0,3.0,31.0,N,1946,0,1
201193,Demetris Nichols,1984-09-04,USA,Syracuse,6-8,216,3.0,Forward,2007.0,2008.0,2007.0,2.0,53.0,N,1984,0,1
203094,Andrew Nicholson,1989-12-08,Canada,St. Bonaventure,6-9,250,6.0,Forward,2012.0,2016.0,2012.0,1.0,19.0,N,1989,0,0
1093,Gaylon Nickerson,1969-02-06,USA,Nortwestern Oklahoma State,6-3,190,1.0,Guard,1996.0,1996.0,1994.0,2.0,34.0,N,1969,0,1
77715,Carl Nicks,1958-10-06,USA,Indiana State,6-1,175,3.0,Guard,1980.0,1982.0,1980.0,1.0,23.0,N,1958,0,1
77716,Rich Niemann,1946-07-02,USA,St. Louis,7-0,245,2.0,Center,1968.0,1969.0,1968.0,4.0,42.0,N,1946,0,1
77718,Mike Niles,1955-03-31,USA,California State-Fullerton,6-6,225,1.0,Forward,1980.0,1980.0,1979.0,4.0,83.0,N,1955,0,1
77719,Kurt Nimphius,1958-03-13,USA,Arizona State,6-10,218,8.0,Center,1981.0,1989.0,1980.0,3.0,47.0,N,1958,0,1
1630227,Daishen Nix,2002-02-13,USA,                                   ,6-4,226,3.0,Guard,2021.0,2022.0,,,,N,2002,0,1
77720,Dyron Nix,1967-02-11,USA,Tennessee,6-7,210,1.0,Guard,1989.0,1989.0,1989.0,2.0,29.0,N,1967,0,1
77721,Norm Nixon,1955-10-11,USA,Duquesne,6-2,170,10.0,Guard,1977.0,1988.0,1977.0,1.0,22.0,N,1955,0,1
1630192,Zeke Nnaji,2001-01-09,USA,Arizona,6-9,240,3.0,Forward-Center,2020.0,2023.0,2020.0,1.0,22.0,N,2001,0,1
77722,Chuck Noble,1931-07-24,USA,Louisville,6-4,190,7.0,Guard,1955.0,1961.0,1954.0,4.0,30.0,N,1931,0,1
2804,Andres Nocioni,1979-11-30,Argentina,Tau Ceramica,,,8.0,,2004.0,2016.0,,,,N,1979,0,0
203457,Nerlens Noel,1994-04-10,USA,Kentucky,6-10,220,9.0,Center-Forward,2013.0,2022.0,2013.0,1.0,6.0,N,1994,0,1
77723,Paul Noel,1924-08-04,USA,Kentucky,6-4,185,5.0,Forward,1947.0,1951.0,,,,N,1924,0,1
203512,Lucas Nogueira,1992-07-26,Brazil,Brazil,7-0,220,5.0,Center,2014.0,2017.0,2013.0,1.0,16.0,N,1992,0,0
77724,Jim Nolan,1927-06-09,USA,Georgia Tech,6-8,210,1.0,Center,1949.0,1949.0,1949.0,2.0,,N,1927,0,1
77727,Robert Nordmann,1939-12-11,USA,St. Louis,6-10,225,4.0,Center,1961.0,1964.0,1961.0,3.0,25.0,N,1939,0,1
77728,Johnny Norlander,1921-03-05,USA,Hamline,6-3,180,5.0,Forward,1946.0,1950.0,,,,N,1921,0,1
77729,Connie Norman,1953-09-24,USA,Arizona,6-3,175,3.0,Guard,1974.0,1978.0,1974.0,3.0,37.0,N,1953,0,1
80,Ken Norman,1964-09-05,USA,Illinois,6-8,215,10.0,Forward,1987.0,1996.0,1987.0,1.0,19.0,N,1964,0,1
983,Moochie Norris,1973-07-27,USA,West Florida,6-1,185,9.0,Guard,1996.0,2005.0,1996.0,2.0,33.0,N,1973,0,1
77732,Sylvester Norris,1957-02-18,USA,Jackson State,6-11,220,1.0,Center,1979.0,1979.0,1979.0,3.0,63.0,N,1957,0,1
1629668,Zach Norvell Jr.,1997-12-09,USA,Gonzaga,6-5,205,2.0,Guard-Forward,2019.0,2019.0,2019.0,,,N,1997,0,1
77733,Willie Norwood,1947-08-08,USA,Alcorn State,6-7,220,7.0,Forward,1971.0,1977.0,1969.0,2.0,19.0,N,1947,0,1
77735,Stan Noszka,1920-09-19,USA,Duquesne,6-1,185,3.0,Guard,1946.0,1948.0,,,,N,1920,0,1
77736,Mike Novak,1915-04-23,USA,Loyola-Chicago,6-9,219,3.0,Center,1948.0,1953.0,,,,N,1915,0,1
200779,Steve Novak,1983-06-13,USA,Marquette,6-10,225,11.0,Forward,2006.0,2016.0,2006.0,2.0,32.0,N,1983,0,1
77737,Mel Nowell,1939-12-27,USA,Ohio State,6-2,170,1.0,Guard,1962.0,1962.0,1962.0,12.0,90.0,N,1939,0,1
1717,Dirk Nowitzki,1978-06-19,Germany,DJK Wurzburg,7-0,245,22.0,Forward,1998.0,2018.0,1998.0,1.0,9.0,Y,1978,1,0
1628373,Frank Ntilikina,1998-07-28,France,Strasbourg IG,6-4,200,6.0,Guard,2017.0,2023.0,2017.0,1.0,8.0,N,1998,0,0
1629134,Kendrick Nunn,1995-08-03,USA,Oakland,6-3,190,3.0,Guard,2018.0,2023.0,,,,N,1995,0,1
203994,Jusuf Nurkic,1994-08-23,Bosnia and Herzegovina,Cedevita,7-0,290,9.0,Center,2014.0,2023.0,2014.0,1.0,16.0,N,1994,0,0
77738,Dennis Nutt,1963-03-25,USA,TCU,6-2,170,1.0,Guard,1986.0,1986.0,,,,N,1963,0,1
1628021,David Nwaba,1993-01-14,USA,Cal Poly,6-5,219,7.0,Guard-Forward,2016.0,2021.0,,,,N,1993,0,1
1629670,Jordan Nwora,1998-09-09,USA,Louisville,6-9,225,3.0,Forward,2020.0,2023.0,2020.0,2.0,45.0,N,1998,0,1
1525,Charles O'Bannon,1975-02-22,USA,UCLA,6-5,209,1.0,Guard,1997.0,1998.0,1997.0,2.0,31.0,N,1975,0,1
709,Ed O'Bannon,1972-08-14,USA,UCLA,6-8,222,1.0,Forward,1995.0,1996.0,1995.0,1.0,9.0,N,1972,0,1
77742,John O'Boyle,1928-03-07,USA,Colorado State,6-2,185,1.0,Guard,1952.0,1952.0,,,,N,1928,0,1
77744,Bob O'Brien,1927-01-26,USA,Pepperdine,6-4,190,2.0,Forward,1947.0,1948.0,,,,N,1927,0,1
1626266,JJ O'Brien,1992-04-08,USA,San Diego State,6-7,220,2.0,Forward,2015.0,2015.0,,,,N,1992,0,1
200753,Patrick O'Bryant,1986-06-20,USA,Bradley,7-0,250,5.0,Center,2006.0,2009.0,2006.0,1.0,9.0,N,1986,0,1
203948,Johnny O'Bryant III,1993-06-01,USA,Louisiana State,6-9,257,5.0,Forward,2014.0,2017.0,2014.0,2.0,36.0,N,1993,0,1
77745,Dermie O'Connell,1928-04-13,USA,Holy Cross,6-0,174,2.0,Guard,1948.0,1949.0,,,,N,1928,0,1
77750,Francis O'Grady,1920-01-19,USA,Georgetown,5-11,160,3.0,Guard,1946.0,1948.0,,,,N,1920,0,1
77752,Dick O'Keefe,1923-09-29,USA,Santa Clara,6-2,185,4.0,Guard,1947.0,1950.0,1947.0,1.0,9.0,N,1923,0,1
77753,Tommy O'Keefe,1926-07-16,USA,Georgetown,6-2,185,1.0,Guard,1950.0,1950.0,1950.0,4.0,,N,1926,0,1
77754,Mike O'Koren,1958-02-07,USA,North Carolina,6-7,207,8.0,Forward,1980.0,1987.0,1980.0,1.0,6.0,N,1958,0,1
979,Jermaine O'Neal,1978-10-13,USA,Eau Claire HS (SC),6-11,255,18.0,Center-Forward,1996.0,2013.0,1996.0,1.0,17.0,N,1978,0,1
406,Shaquille O'Neal,1972-03-06,USA,Louisiana State,7-1,325,19.0,Center,1992.0,2010.0,1992.0,1.0,1.0,Y,1972,1,1
1626220,Royce O'Neale,1993-06-05,USA,Baylor,6-6,226,6.0,Forward,2017.0,2023.0,,,,N,1993,0,1
77767,Mike O'Neill,1905-04-10,USA,California,6-3,210,1.0,Forward,1952.0,1952.0,,,,N,1905,0,1
77773,Kevin O'Shea,1925-07-10,USA,Notre Dame,6-2,175,3.0,Guard,1950.0,1952.0,1950.0,1.0,10.0,N,1925,0,1
77774,Garland O'Shields,1921-05-23,USA,Tennessee,6-1,195,1.0,Guard,1946.0,1946.0,,,,N,1921,0,1
77776,Dan O'Sullivan,1968-03-03,USA,Fordham,6-10,250,4.0,,1990.0,1995.0,,,,N,1968,0,1
891,Charles Oakley,1963-12-18,USA,Virginia Union,6-9,245,19.0,Forward,1985.0,2003.0,1985.0,1.0,9.0,N,1963,0,1
1627849,Daniel Ochefu,1993-12-15,USA,Villanova,6-11,245,2.0,Forward,2016.0,2016.0,,,,N,1993,0,1
201141,Greg Oden,1988-01-22,USA,Ohio State,7-0,273,4.0,Center,2007.0,2013.0,2007.0,1.0,1.0,N,1988,0,1
1885,Lamar Odom,1979-11-06,USA,Rhode Island,6-10,230,15.0,Forward,1999.0,2013.0,1999.0,1.0,4.0,N,1979,0,1
77747,Carlos Ogden,1946-12-29,USA,Santa Clara,6-6,215,2.0,Forward,1969.0,1970.0,1969.0,1.0,13.0,N,1946,0,1
77748,Ralph Ogden,1948-01-25,USA,Santa Clara,6-5,205,1.0,Forward,1970.0,1970.0,1970.0,4.0,53.0,N,1948,0,1
77751,Don Ohl,1936-04-18,USA,Illinois,6-3,190,10.0,Guard,1960.0,1969.0,1958.0,5.0,36.0,N,1936,0,1
203317,Tim Ohlbrecht,1988-08-30,Germany,Skyliners Frankfurt,6-11,255,2.0,Center-Forward,2012.0,2012.0,,,,N,1988,0,0
1628400,Semi Ojeleye,1994-12-05,USA,Southern Methodist,6-6,240,5.0,Forward,2017.0,2021.0,2017.0,2.0,37.0,N,1994,0,1
1626143,Jahlil Okafor,1995-12-15,USA,Duke,6-10,270,7.0,Center-Forward,2015.0,2020.0,2015.0,1.0,3.0,N,1995,0,1
1629643,Chuma Okeke,1998-08-18,USA,Auburn,6-8,229,3.0,Forward,2020.0,2023.0,2019.0,1.0,16.0,N,1998,0,1
1629059,Elie Okobo,1997-10-23,France,Elan Bearnais,6-3,190,3.0,Forward-Guard,2018.0,2019.0,2018.0,2.0,31.0,N,1997,0,0
1629006,Josh Okogie,1998-09-01,Nigeria,Georgia Tech,6-4,213,5.0,Guard,2018.0,2023.0,2018.0,1.0,20.0,N,1998,0,0
1630171,Isaac Okoro,2001-01-26,USA,Auburn,6-5,225,3.0,Forward-Guard,2020.0,2023.0,2020.0,1.0,5.0,N,2001,0,1
1629644,KZ Okpala,1999-04-28,USA,Stanford,6-8,215,4.0,Forward-Guard,2019.0,2022.0,2019.0,2.0,32.0,N,1999,0,1
2246,Mehmet Okur,1979-05-26,Turkey,Efes Pilsen,6-11,260,10.0,Center,2002.0,2011.0,2001.0,2.0,37.0,N,1979,0,0
77756,Mark Olberding,1956-04-21,USA,Minnesota,6-8,225,11.0,Forward,1976.0,1986.0,,,,N,1956,0,1
77757,Jawann Oldham,1957-07-04,USA,Seattle,7-0,215,10.0,Center,1980.0,1990.0,1980.0,2.0,41.0,N,1957,0,1
77758,Johnny Oldham,1923-06-22,USA,Western Kentucky,6-3,175,2.0,Guard,1949.0,1950.0,1949.0,2.0,,N,1923,0,1
77759,Frank Oleynick,1955-02-20,USA,Seattle,6-2,185,2.0,Guard,1975.0,1976.0,1975.0,1.0,12.0,N,1955,0,1
1680,Brian Oliver,1968-06-01,USA,Georgia Tech,6-4,210,4.0,Guard,1990.0,1997.0,1990.0,2.0,32.0,N,1968,0,1
1628419,Cameron Oliver,1996-07-11,USA,Nevada,6-8,239,2.0,Forward,2020.0,2021.0,,,,N,1996,0,1
2352,Dean Oliver,1978-11-05,USA,Iowa,5-11,175,2.0,Guard,2001.0,2002.0,,,,N,1978,0,1
1429,Jimmy Oliver,1969-07-12,USA,Purdue,6-5,205,5.0,Guard,1991.0,1998.0,1991.0,2.0,39.0,N,1969,0,1
77764,Gene Ollrich,1922-06-30,USA,Drake,5-11,160,1.0,Guard,1949.0,1949.0,,,,N,1922,0,1
1709,Michael Olowokandi,1975-04-03,Nigeria,Pacific,7-0,270,10.0,Center,1998.0,2006.0,1998.0,1.0,1.0,N,1975,0,0
77765,Enoch Olsen,1940-07-25,USA,Louisville,6-8,220,7.0,Forward,1962.0,1968.0,1962.0,2.0,13.0,N,1940,0,1
203482,Kelly Olynyk,1991-04-19,Canada,Gonzaga,6-11,240,10.0,Forward-Center,2013.0,2023.0,2013.0,1.0,13.0,N,1991,0,0
1629671,Miye Oni,1997-08-04,USA,Yale,6-5,206,3.0,Guard-Forward,2019.0,2021.0,2019.0,2.0,58.0,N,1997,0,1
202620,Arinze Onuaku,1987-07-13,USA,Syracuse,6-9,255,3.0,Forward-Center,2013.0,2016.0,,,,N,1987,0,1
1627778,Chinanu Onuaku,1996-11-01,USA,Louisville,6-10,245,3.0,Center,2016.0,2017.0,2016.0,2.0,37.0,N,1996,0,1
77768,Barry Orms,1946-05-01,USA,St. Louis,6-3,190,1.0,Guard,1968.0,1968.0,1968.0,8.0,96.0,N,1946,0,1
77769,Johnny Orr,1927-06-10,USA,Beloit,6-3,195,1.0,Forward,1949.0,1949.0,1949.0,2.0,,N,1927,0,1
77770,Louis Orr,1958-05-07,USA,Syracuse,6-8,175,8.0,Forward,1980.0,1987.0,1980.0,2.0,29.0,N,1958,0,1
77771,Jose Ortiz,1963-10-25,USA,Oregon State,6-10,225,2.0,Forward,1988.0,1989.0,1987.0,1.0,15.0,N,1963,0,1
202350,Daniel Orton,1990-08-06,USA,Kentucky,6-10,275,3.0,Center,2010.0,2013.0,2010.0,1.0,29.0,N,1990,0,1
77772,Chuck Osborne,1939-01-21,USA,Western Kentucky,6-6,210,1.0,Forward,1961.0,1961.0,1961.0,3.0,28.0,N,1939,0,1
1626224,Cedi Osman,1995-04-08,Turkey,Anadolu Efes,6-7,230,6.0,Forward,2017.0,2023.0,2015.0,2.0,31.0,N,1995,0,0
77775,Wally Osterkorn,1928-07-06,USA,Illinois,6-5,215,4.0,Forward,1951.0,1954.0,1950.0,2.0,,N,1928,0,1
731,Greg Ostertag,1973-03-06,USA,Kansas,7-2,280,11.0,Center,1995.0,2005.0,1995.0,1.0,28.0,N,1973,0,1
77777,Matt Othick,1969-03-16,USA,Arizona,6-2,165,1.0,Guard,1992.0,1992.0,,,,N,1969,0,1
77778,Don Otten,1921-04-18,USA,Bowling Green,6-10,240,4.0,Center,1949.0,1952.0,,,,N,1921,0,1
1630187,Daniel Oturu,1999-09-20,USA,Minnesota,6-8,240,2.0,Center,2020.0,2021.0,2020.0,2.0,33.0,N,1999,0,1
1626162,Kelly Oubre Jr.,1995-12-09,USA,Kansas,6-6,203,8.0,Forward-Guard,2015.0,2023.0,2015.0,1.0,15.0,N,1995,0,1
448,Bo Outlaw,1971-04-13,USA,Houston,6-8,220,15.0,Forward,1993.0,2007.0,,,,N,1971,0,1
2566,Travis Outlaw,1984-09-18,USA,Starkville HS (MS),6-9,207,11.0,Forward,2003.0,2013.0,2003.0,1.0,23.0,N,1984,0,1
77780,Claude Overton,1927-12-16,USA,East Central,6-2,195,1.0,Guard,1952.0,1952.0,1950.0,5.0,,N,1927,0,1
77,Doug Overton,1969-08-03,USA,La Salle,6-3,190,12.0,Guard,1992.0,2003.0,1991.0,2.0,40.0,N,1969,0,1
101261,Andre Owens,1980-10-31,USA,Houston,6-4,200,3.0,Guard,2005.0,2007.0,,,,N,1980,0,1
182,Billy Owens,1969-05-01,USA,Syracuse,6-9,225,11.0,Forward-Guard,1991.0,2002.0,1991.0,1.0,3.0,N,1969,0,1
2442,Chris Owens,1979-03-01,USA,Texas-Austin,6-7,245,2.0,Forward,2002.0,2002.0,2002.0,2.0,47.0,N,1979,0,1
77782,Eddie Owens,1953-12-26,USA,UNLV,6-7,210,1.0,Forward,1977.0,1977.0,1977.0,2.0,31.0,N,1953,0,1
77783,James Owens,1925-09-02,USA,Baylor,6-3,185,2.0,Guard,1949.0,1951.0,,,,N,1925,0,1
77784,Jim Owens,1950-05-01,USA,Arizona State,6-5,200,2.0,Forward,1973.0,1974.0,1973.0,8.0,128.0,N,1950,0,1
77785,Keith Owens,1969-05-31,USA,UCLA,6-7,225,1.0,Forward,1991.0,1991.0,,,,N,1969,0,1
202082,Larry Owens,1983-01-08,USA,Oral Roberts,6-7,210,2.0,Forward-Guard,2010.0,2011.0,,,,N,1983,0,1
1629745,Tariq Owens,1995-06-30,USA,Texas Tech,6-10,205,2.0,Forward,2019.0,2019.0,,,,N,1995,0,1
77786,Tom Owens,1949-06-28,USA,South Carolina,6-10,215,7.0,Center,1976.0,1982.0,1971.0,4.0,58.0,N,1949,0,1
1077,Ray Owes,1972-12-12,USA,Arizona,6-9,224,1.0,Forward,1996.0,1996.0,,,,N,1972,0,1
2071,Olumide Oyedeji,1981-05-11,Nigeria,DJK Wurzburg,,,4.0,,2000.0,2007.0,2000.0,2.0,42.0,N,1981,0,0
77788,Joe Pace,1953-12-18,USA,Coppin State,6-10,220,2.0,Center,1976.0,1977.0,1976.0,2.0,31.0,N,1953,0,1
2585,Zaza Pachulia,1984-02-10,Georgia,Ulkerspor,6-11,270,17.0,Center,2003.0,2018.0,2003.0,2.0,42.0,N,1984,0,0
123,Robert Pack,1969-02-03,USA,Southern California,6-2,190,13.0,Guard,1991.0,2003.0,,,,N,1969,0,1
77789,Gerald Paddio,1965-04-21,USA,UNLV,6-7,205,3.0,Forward,1990.0,1993.0,1988.0,3.0,74.0,N,1965,0,1
1909,Scott Padgett,1976-04-19,USA,Kentucky,6-9,240,8.0,Forward,1999.0,2006.0,1999.0,1.0,28.0,N,1976,0,1
1629873,Jaysean Paige,1994-07-30,USA,West Virginia,6-2,200,1.0,Guard,2021.0,2021.0,,,,N,1994,0,1
1627779,Marcus Paige,1993-09-11,USA,North Carolina,6-0,164,2.0,Guard,2017.0,2017.0,2016.0,2.0,55.0,N,1993,0,1
77790,Fred Paine,1925-12-07,USA,Westminster,6-5,210,1.0,Forward,1948.0,1948.0,,,,N,1925,0,1
1960,Milt Palacio,1978-02-07,Belize,Colorado State,6-4,210,7.0,Guard,1999.0,2005.0,,,,N,1978,0,0
77791,Togo Palazzi,1932-08-08,USA,Holy Cross,6-4,205,6.0,Forward,1954.0,1959.0,1954.0,1.0,5.0,N,1932,0,1
77792,Jim Palmer,1933-06-08,USA,Dayton,6-8,224,3.0,Forward,1958.0,1960.0,1957.0,2.0,12.0,N,1933,0,1
77793,John Palmer,1921-09-14,USA,Princeton,6-4,180,3.0,Forward,1946.0,1948.0,,,,N,1921,0,1
1629309,Trayvon Palmer,1994-11-13,USA,Chicago State,6-6,200,1.0,Guard,2021.0,2021.0,,,,N,1994,0,1
77794,Walter Palmer,1968-10-23,USA,Dartmouth,7-1,215,2.0,Center,1990.0,1992.0,1990.0,2.0,33.0,N,1968,0,1
1630698,Kevin Pangos,1993-01-26,Canada,Gonzaga,6-1,179,1.0,Guard,2021.0,2021.0,,,,N,1993,0,0
1950,Andy Panko,1977-11-29,USA,Lebanon Valley,6-9,245,1.0,Forward,2000.0,2000.0,,,,N,1977,0,1
203123,Kostas Papanikolaou,1990-07-31,Greece,FC Barcelona,6-8,235,2.0,Forward,2014.0,2015.0,2012.0,2.0,48.0,N,1990,0,0
2457,Jannero Pargo,1979-10-22,USA,Arkansas,6-1,185,11.0,Guard,2002.0,2014.0,,,,N,1979,0,1
202951,Jeremy Pargo,1986-03-17,USA,Gonzaga,6-2,219,3.0,Guard,2011.0,2019.0,2009.0,0.0,0.0,N,1986,0,1
77797,Estes Parham,1921-12-27,USA,Texas Wesleyan,6-3,200,3.0,Forward,1948.0,1950.0,1948.0,,,N,1921,0,1
305,Robert Parish,1953-08-30,USA,Centenary-Louisiana,7-1,244,21.0,Center,1976.0,1996.0,1976.0,1.0,8.0,Y,1953,1,1
77799,Medford Park,1933-04-11,USA,Missouri,6-2,205,5.0,Guard,1955.0,1959.0,,,,N,1933,0,1
1515,Anthony Parker,1975-06-19,USA,Bradley,6-6,210,10.0,Guard,1997.0,2011.0,1997.0,1.0,21.0,N,1975,0,1
203953,Jabari Parker,1995-03-15,USA,Duke,6-7,245,8.0,Forward,2014.0,2021.0,2014.0,1.0,2.0,N,1995,0,1
2470,Smush Parker,1981-06-01,USA,Fordham,6-4,190,6.0,Guard,2002.0,2007.0,,,,N,1981,0,1
77800,Sonny Parker,1955-03-22,USA,Texas A&M,6-6,200,6.0,Forward,1976.0,1981.0,1976.0,1.0,17.0,N,1955,0,1
2225,Tony Parker,1982-05-17,France,Paris Basket Racing,6-2,185,19.0,Guard,2001.0,2018.0,2001.0,1.0,28.0,N,1982,0,0
77801,Jack Parkinson,1924-03-04,USA,Kentucky,6-0,174,1.0,Guard,1949.0,1949.0,1948.0,,,N,1924,0,1
685,Cherokee Parks,1972-10-11,USA,Duke,6-11,240,9.0,Forward-Center,1995.0,2003.0,1995.0,1.0,12.0,N,1972,0,1
77803,Doyle Parrack,1921-12-06,USA,Oklahoma State,6-0,165,1.0,Forward,1946.0,1946.0,,,,N,1921,0,1
202718,Chandler Parsons,1988-10-25,USA,Florida,6-9,230,9.0,Forward,2011.0,2019.0,2011.0,2.0,38.0,N,1988,0,1
1629672,Eric Paschall,1996-11-04,USA,Villanova,6-6,255,4.0,Forward,2019.0,2021.0,2019.0,2.0,41.0,N,1996,0,1
1628394,Anzejs Pasecniks,1995-12-20,Latvia,Gran Canaria,7-1,229,2.0,Center-Forward,2019.0,2020.0,2017.0,1.0,25.0,N,1995,0,0
1097,Zarko Paspalj,1966-03-27,Serbia,Partizan,6-9,215,1.0,Forward,1989.0,1989.0,,,,N,1966,0,0
77806,Marty Passaglia,1919-04-22,USA,Santa Clara,6-0,170,2.0,Guard,1946.0,1948.0,,,,N,1919,0,1
77807,George A. Pastushok,1905-04-06,USA,St. John's (NY),,,1.0,,1946.0,1946.0,,,,N,1905,0,1
77808,Myles Patrick,1954-11-16,USA,Auburn,6-8,220,1.0,Forward,1980.0,1980.0,,,,N,1954,0,1
77809,Stan Patrick,1922-05-05,USA,Illinois,6-2,185,1.0,Forward,1949.0,1949.0,,,,N,1922,0,1
1754,Andrae Patterson,1975-11-12,USA,Indiana,6-9,238,2.0,Forward,1998.0,1999.0,1998.0,2.0,46.0,N,1975,0,1
77811,George Patterson,1939-11-26,USA,Toledo,6-7,230,1.0,Center,1967.0,1967.0,1961.0,12.0,100.0,N,1939,0,1
203934,Lamar Patterson,1991-08-12,USA,Pittsburgh,6-5,225,2.0,Guard-Forward,2015.0,2016.0,2014.0,2.0,48.0,N,1991,0,1
202335,Patrick Patterson,1989-03-14,USA,Kentucky,6-8,235,12.0,Forward,2010.0,2020.0,2010.0,1.0,14.0,N,1989,0,1
1739,Ruben Patterson,1975-07-31,USA,Cincinnati,6-5,223,11.0,Forward,1998.0,2007.0,1998.0,2.0,31.0,N,1975,0,1
77812,Steve Patterson,1948-06-24,USA,UCLA,6-9,225,5.0,Center,1971.0,1975.0,1971.0,2.0,18.0,N,1948,0,1
77813,Tommy Patterson,1948-10-15,USA,Ouachita Baptist,6-6,220,2.0,Forward,1972.0,1973.0,1972.0,2.0,25.0,N,1948,0,1
1628383,Justin Patton,1997-06-14,USA,Creighton,6-11,241,4.0,Center,2017.0,2020.0,2017.0,1.0,16.0,N,1997,0,1
203464,Brandon Paul,1991-04-30,USA,Illinois,6-4,200,1.0,Guard,2017.0,2017.0,,,,N,1991,0,1
101108,Chris Paul,1985-05-06,USA,Wake Forest,6-0,175,18.0,Guard,2005.0,2023.0,2005.0,1.0,4.0,Y,1985,1,1
77815,Charlie Paulk,1946-06-14,USA,Northeastern State,6-8,219,3.0,Forward,1968.0,1971.0,1968.0,1.0,7.0,N,1946,0,1
77816,Jerry Paulson,1935-07-21,USA,Manhattan,6-2,185,1.0,Guard,1957.0,1957.0,1957.0,3.0,17.0,N,1935,0,1
77817,Billy Paultz,1948-07-30,USA,St. John's (NY),6-11,235,9.0,Center,1976.0,1984.0,1970.0,7.0,103.0,N,1948,0,1
2562,Sasha Pavlovic,1983-11-15,Montenegro,Buducnost,6-7,235,11.0,Guard-Forward,2003.0,2012.0,2003.0,1.0,19.0,N,1983,0,0
77818,Jim Paxson,1932-12-19,USA,Dayton,6-6,200,2.0,Guard,1956.0,1957.0,1956.0,1.0,3.0,N,1932,0,1
77819,Jim Paxson,1957-07-09,USA,Dayton,6-6,200,11.0,Guard,1979.0,1989.0,1979.0,1.0,12.0,N,1957,0,1
77820,John Paxson,1960-09-29,USA,Notre Dame,6-2,185,11.0,Guard,1983.0,1993.0,1983.0,1.0,19.0,N,1960,0,1
77822,Kenny Payne,1966-11-25,USA,Louisville,6-8,195,4.0,Forward,1989.0,1992.0,1989.0,1.0,19.0,N,1966,0,1
77823,Tom Payne,1950-11-19,USA,Kentucky,7-2,240,1.0,Center,1971.0,1971.0,,,,N,1950,0,1
203901,Elfrid Payton,1994-02-22,USA,Louisana-Lafayette,6-3,195,9.0,Guard,2014.0,2021.0,2014.0,1.0,10.0,N,1994,0,1
56,Gary Payton,1968-07-23,USA,Oregon State,6-4,190,18.0,Guard,1990.0,2006.0,1990.0,1.0,2.0,Y,1968,1,1
77824,Mel Payton,1926-07-16,USA,Tulane,6-4,185,2.0,Guard,1951.0,1952.0,1951.0,2.0,18.0,N,1926,0,1
1627780,Gary Payton II,1992-12-01,USA,Oregon State,6-2,195,7.0,Guard,2016.0,2023.0,,,,N,1992,0,1
77825,George Pearcy,1919-07-02,USA,Indiana State,6-1,165,1.0,Guard,1946.0,1946.0,,,,N,1919,0,1
77826,Henry Pearcy,1922-07-21,USA,Indiana State,6-1,170,1.0,Guard,1946.0,1946.0,,,,N,1922,0,1
200762,Oleksiy Pecherov,1985-12-08,Ukraine,Kyiv,7-0,234,4.0,Forward-Center,2007.0,2009.0,2006.0,1.0,18.0,N,1985,0,0
77827,Wiley Peck,1957-09-15,USA,Mississippi State,6-7,220,1.0,Guard,1979.0,1979.0,1979.0,1.0,19.0,N,1957,0,1
324,Anthony Peeler,1969-11-25,USA,Missouri,6-4,208,14.0,Guard,1992.0,2004.0,1992.0,1.0,15.0,N,1969,0,1
201593,Nikola Pekovic,1986-01-03,Montenegro,Panathinaikos,6-11,307,7.0,Center,2010.0,2016.0,2008.0,2.0,31.0,N,1986,0,0
77828,Jake Pelkington,1916-01-03,USA,Manhattan,6-6,220,1.0,Center,1948.0,1948.0,,,,N,1916,0,1
203658,Norvel Pelle,1993-02-03,Antigua and Barbuda,Iona,6-10,231,4.0,Center,2019.0,2021.0,,,,N,1993,0,0
2130,Mike Penberthy,1974-11-29,USA,The Master's College,6-3,180,2.0,,2000.0,2001.0,,,,N,1974,0,1
2667,Desmond Penigar,1981-07-16,USA,Utah State,6-7,245,2.0,Forward,2003.0,2003.0,,,,N,1981,0,1
2632,Kirk Penney,1980-11-23,USA,Wisconsin,6-5,220,3.0,Guard,2003.0,2004.0,,,,N,1980,0,1
46,Mike Peplowski,1970-10-15,USA,Michigan State,6-10,270,3.0,Center,1993.0,1995.0,1993.0,2.0,52.0,N,1970,0,1
781,Will Perdue,1965-08-29,USA,Vanderbilt,7-0,240,13.0,Center,1988.0,2000.0,1988.0,1.0,11.0,N,1965,0,1
2570,Kendrick Perkins,1984-11-10,USA,Clifton J. Ozen HS (TX),6-10,270,14.0,Center,2003.0,2017.0,2003.0,1.0,27.0,N,1984,0,1
64,Sam Perkins,1961-06-14,USA,North Carolina,6-9,260,17.0,Center-Forward,1984.0,2000.0,1984.0,1.0,4.0,N,1961,0,1
77834,Warren Perkins,1924-02-02,USA,Tulane,6-3,190,2.0,Guard,1949.0,1950.0,1949.0,4.0,,N,1924,0,1
