PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1630169,Tyrese,Haliburton,Tyrese Haliburton,"Haliburton, Tyrese",T. Haliburton,tyrese-haliburton,2000-02-29T00:00:00,Iowa State,USA,Iowa State/USA,6-5,185,5,0,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,tyrese_haliburton,2020,2025,N,Y,Y,2020,1,12,N
1641790,PJ,Hall,PJ Hall,"Hall, PJ",P. Hall,pj-hall,2002-02-21T00:00:00,Clemson,USA,Clemson/USA,6-8,245,1,16,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,pj_hall,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,"Hardaway Jr., Tim",T. Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,6-5,205,12,10,Guard-Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,tim_hardaway_jr,2013,2025,Y,Y,Y,2013,1,24,N
201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,6-5,220,16,1,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,james_harden,2009,2025,N,Y,Y,2009,1,3,Y
1630702,Jaden,Hardy,Jaden Hardy,"Hardy, Jaden",J. Hardy,jaden-hardy,2002-07-05T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,198,3,8,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jaden_hardy,2021,2025,Y,Y,Y,2022,2,37,N
1641989,Elijah,Harkless,Elijah Harkless,"Harkless, Elijah",E. Harkless,elijah-harkless,2000-02-03T00:00:00,UNLV,USA,UNLV/USA,6-3,195,1,16,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,elijah_harkless,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642844,Dylan,Harper,Dylan Harper,"Harper, Dylan",D. Harper,dylan-harper,2006-03-02T00:00:00,Rutgers,USA,Rutgers/USA,6-5,215,0,2,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,tmp_dylan_harper,2025,2025,N,Y,Y,2025,1,2,N
1631199,Ron,Harper Jr.,Ron Harper Jr.,"Harper Jr., Ron",R. Harper Jr.,ron-harper-jr,2000-04-12T00:00:00,Rutgers,USA,Rutgers/USA,6-5,233,3,13,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,ron_harper_jr,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203914,Gary,Harris,Gary Harris,"Harris, Gary",G. Harris,gary-harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,6-4,210,11,11,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,gary_harris,2014,2025,N,Y,Y,2014,1,19,N
1630284,Kevon,Harris,Kevon Harris,"Harris, Kevon",K. Harris,kevon-harris,1997-06-24T00:00:00,Stephen F. Austin,USA,Stephen F. Austin/USA,6-5,216,3,8,Guard,Inactive,Y,1610612753,Magic,ORL,magic,Orlando,kevon_harris,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,14,12,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tobias_harris,2011,2025,N,Y,Y,2011,1,19,N
1628404,Josh,Hart,Josh Hart,"Hart, Josh",J. Hart,josh-hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,6-5,215,8,3,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,josh_hart,2017,2025,Y,Y,Y,2017,1,30,N
1628392,Isaiah,Hartenstein,Isaiah Hartenstein,"Hartenstein, Isaiah",I. Hartenstein,isaiah-hartenstein,1998-05-05T00:00:00,Zalgiris,Germany,Zalgiris/Germany,7-0,250,7,55,Center-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,isaiah_hartenstein,2018,2025,Y,Y,Y,2017,2,43,N
1630573,Sam,Hauser,Sam Hauser,"Hauser, Sam",S. Hauser,sam-hauser,1997-12-08T00:00:00,Virginia,USA,Virginia/USA,6-7,217,4,30,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,sam_hauser,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641722,Jordan,Hawkins,Jordan Hawkins,"Hawkins, Jordan",J. Hawkins,jordan-hawkins,2002-04-29T00:00:00,Connecticut,USA,Connecticut/USA,6-5,190,2,24,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jordan_hawkins,2023,2025,Y,Y,Y,2023,1,14,N
1629637,Jaxson,Hayes,Jaxson Hayes,"Hayes, Jaxson",J. Hayes,jaxson-hayes,2000-05-23T00:00:00,Texas,USA,Texas/USA,7-0,220,6,11,Center-Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jaxson_hayes,2019,2025,Y,Y,Y,2019,1,8,N
1628502,Nigel,Hayes-Davis,Nigel Hayes-Davis,"Hayes-Davis, Nigel",N. Hayes-Davis,nigel-hayes-davis,1994-12-16T00:00:00,Wisconsin,USA,Wisconsin/USA,6-7,254,1,,Forward,Inactive,Y,0,,,,,nigel_hayes,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630703,Scoot,Henderson,Scoot Henderson,"Henderson, Scoot",S. Henderson,scoot-henderson,2004-02-03T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-3,207,2,00,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,scoot_henderson,2021,2025,Y,Y,Y,2023,1,3,N
1641707,Taylor,Hendricks,Taylor Hendricks,"Hendricks, Taylor",T. Hendricks,taylor-hendricks,2003-11-22T00:00:00,Central Florida,USA,Central Florida/USA,6-9,215,2,22,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,taylor_hendricks,2023,2025,Y,Y,Y,2023,1,9,N
1642935,Chucky,Hepburn,Chucky Hepburn,"Hepburn, Chucky",C. Hepburn,chucky-hepburn,2003-02-09T00:00:00,Louisville,USA,Louisville/USA,6-0,190,0,24,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,chucky_hepburn,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629639,Tyler,Herro,Tyler Herro,"Herro, Tyler",T. Herro,tyler-herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,6,14,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,tyler_herro,2019,2025,N,Y,Y,2019,1,13,N
1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,6-4,220,9,8,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,buddy_hield,2016,2025,N,Y,Y,2016,1,6,N
1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-5,220,5,7,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,haywood_highsmith,2018,2025,Y,Y,Y,2018,,,N
1628988,Aaron,Holiday,Aaron Holiday,"Holiday, Aaron",A. Holiday,aaron-holiday,1996-09-30T00:00:00,UCLA,USA,UCLA/USA,6-0,185,7,0,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,aaron_holiday,2018,2025,N,Y,Y,2018,1,23,N
201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,6-4,220,16,5,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jrue_holiday,2009,2025,N,Y,Y,2009,1,17,N
1641842,Ronald,Holland II,Ronald Holland II,"Holland II, Ronald",R. Holland II,ronald-holland-ii,2005-07-07T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-8,206,1,5,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,ronald_holland_ii,2023,2025,Y,Y,Y,2024,1,5,N
1641747,DaRon,Holmes II,DaRon Holmes II,"Holmes II, DaRon",D. Holmes II,daron-holmes-ii,2002-08-15T00:00:00,Dayton,USA,Dayton/USA,6-9,225,0,14,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,daron_holmes_ii,2024,2025,Y,Y,Y,2024,1,22,N
1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,2002-05-01T00:00:00,Gonzaga,USA,Gonzaga/USA,7-1,208,2,7,Center-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,chet_holmgren,2022,2025,N,Y,Y,2022,1,2,N
201143,Al,Horford,Al Horford,"Horford, Al",A. Horford,al-horford,1986-06-03T00:00:00,Florida,Dominican Republic,Florida/Dominican Republic,6-8,240,18,20,Center-Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,al_horford,2007,2025,N,Y,Y,2007,1,3,N
1631216,Caleb,Houstan,Caleb Houstan,"Houstan, Caleb",C. Houstan,caleb-houstan,2003-01-09T00:00:00,Michigan,Canada,Michigan/Canada,6-8,205,3,,Guard,Inactive,Y,0,,,,,caleb_houstan,2022,2025,Y,Y,Y,2022,2,32,N
1641724,Jett,Howard,Jett Howard,"Howard, Jett",J. Howard,jett-howard,2003-09-14T00:00:00,Michigan,USA,Michigan/USA,6-8,215,2,13,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,jett_howard,2023,2025,Y,Y,Y,2023,1,11,N
1628989,Kevin,Huerter,Kevin Huerter,"Huerter, Kevin",K. Huerter,kevin-huerter,1998-08-27T00:00:00,Maryland,USA,Maryland/USA,6-6,190,7,27,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,kevin_huerter,2018,2025,N,Y,Y,2018,1,19,N
1630643,Jay,Huff,Jay Huff,"Huff, Jay",J. Huff,jay-huff,1997-08-25T00:00:00,Virginia,USA,Virginia/USA,7-1,240,4,32,Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jay_huff,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630574,Ariel,Hukporti,Ariel Hukporti,"Hukporti, Ariel",A. Hukporti,ariel-hukporti,2002-04-12T00:00:00,Riesen Ludwigsburg,Germany,MHP Riesen/Germany,7-0,246,1,55,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,ariel_hukporti,2024,2025,Y,Y,Y,2024,2,58,N
1629631,De'Andre,Hunter,De'Andre Hunter,"Hunter, De'Andre",D. Hunter,deandre-hunter,1997-12-02T00:00:00,Virginia,USA,Virginia/USA,6-7,221,6,15,Forward-Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,deandre_hunter,2019,2025,N,Y,Y,2019,1,4,N
1643047,CJ,Huntley,CJ Huntley,"Huntley, CJ",C. Huntley,cj-huntley,2002-01-06T00:00:00,Appalachian State,USA,Appalachian State/USA,6-11,230,0,22,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,cj_huntley,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630538,Bones,Hyland,Bones Hyland,"Hyland, Bones",B. Hyland,bones-hyland,2000-09-14T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-2,169,4,8,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nahshon_hyland,2021,2025,Y,Y,Y,2021,1,26,N
1642345,Oso,Ighodaro,Oso Ighodaro,"Ighodaro, Oso",O. Ighodaro,oso-ighodaro,2002-07-14T00:00:00,Marquette,USA,Marquette/USA,6-11,235,1,11,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,oso_ighodaro,2024,2025,Y,Y,Y,2024,2,40,N
204060,Joe,Ingles,Joe Ingles,"Ingles, Joe",J. Ingles,joe-ingles,1987-10-02T00:00:00,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,6-8,220,11,7,Forward-Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,joe_ingles,2014,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1627742,Brandon,Ingram,Brandon Ingram,"Ingram, Brandon",B. Ingram,brandon-ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,6-8,190,9,3,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,brandon_ingram,2016,2025,N,Y,Y,2016,1,2,N
1631127,Harrison,Ingram,Harrison Ingram,"Ingram, Harrison",H. Ingram,harrison-ingram,2002-11-27T00:00:00,North Carolina,USA,North Carolina/USA,6-5,230,1,55,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,harrison_ingram,2024,2025,Y,Y,Y,2024,2,48,N
202681,Kyrie,Irving,Kyrie Irving,"Irving, Kyrie",K. Irving,kyrie-irving,1992-03-23T00:00:00,Duke,Australia,Duke/Australia,6-2,195,14,11,Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,kyrie_irving,2011,2025,N,Y,Y,2011,1,1,N
1628371,Jonathan,Isaac,Jonathan Isaac,"Isaac, Jonathan",J. Isaac,jonathan-isaac,1997-10-03T00:00:00,Florida State,USA,Florida State/USA,6-10,230,8,1,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,jonathan_isaac,2017,2025,Y,Y,Y,2017,1,6,N
1631093,Jaden,Ivey,Jaden Ivey,"Ivey, Jaden",J. Ivey,jaden-ivey,2002-02-13T00:00:00,Purdue,USA,Purdue/USA,6-3,195,3,,Guard,Inactive,Y,0,,,,,jaden_ivey,2022,2025,N,Y,Y,2022,1,5,N
1641713,GG,Jackson,GG Jackson,"Jackson, GG",G. Jackson,gg-jackson,2004-12-17T00:00:00,South Carolina,USA,South Carolina/USA,6-9,210,2,45,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,gg_jackson,2023,2025,Y,Y,Y,2023,2,45,N
1630543,Isaiah,Jackson,Isaiah Jackson,"Jackson, Isaiah",I. Jackson,isaiah-jackson,2002-01-10T00:00:00,Kentucky,USA,Kentucky/USA,6-8,205,4,23,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,isaiah_jackson,2021,2025,Y,Y,Y,2021,1,22,N
1631245,Quenton,Jackson,Quenton Jackson,"Jackson, Quenton",Q. Jackson,quenton-jackson,1998-09-15T00:00:00,Texas A&M,USA,Texas A&M/USA,6-4,173,3,29,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,quenton_jackson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641748,Andre,Jackson Jr.,Andre Jackson Jr.,"Jackson Jr., Andre",A. Jackson Jr.,andre-jackson-jr,2001-11-13T00:00:00,Connecticut,USA,Connecticut/USA,6-6,209,2,44,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,andre_jackson_jr,2023,2025,Y,Y,Y,2023,2,36,N
1628991,Jaren,Jackson Jr.,Jaren Jackson Jr.,"Jackson Jr., Jaren",J. Jackson Jr.,jaren-jackson-jr,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,6-10,242,7,20,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jaren_jackson_jr,2018,2025,N,Y,Y,2018,1,4,N
1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,"Jackson-Davis, Trayce",T. Jackson-Davis,trayce-jackson-davis,2000-02-22T00:00:00,Indiana,USA,Indiana/USA,6-9,245,2,32,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,trayce_jackson-davis,2023,2025,Y,Y,Y,2023,2,57,N
1642857,Kasparas,Jakučionis,Kasparas Jakučionis,"Jakučionis, Kasparas",K. Jakučionis,kasparas-jakučionis,2006-05-29T00:00:00,Illinois-Urbana-Champaign,Lithuania,Illinois-Urbana-Champaign/Lithuania,6-5,200,0,25,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kasparas_jakucionis,2025,2025,Y,Y,Y,2025,1,20,N
1642355,Bronny,James,Bronny James,"James, Bronny",B. James,bronny-james,2004-10-06T00:00:00,Southern California,USA,Southern California/USA,6-2,210,1,9,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,tmp_bronny_james,2024,2025,Y,Y,Y,2024,2,55,N
2544,LeBron,James,LeBron James,"James, LeBron",L. James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250,22,23,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,lebron_james,2003,2025,N,Y,Y,2003,1,1,Y
1642883,Sion,James,Sion James,"James, Sion",S. James,sion-james,2002-12-04T00:00:00,Duke,USA,Duke/USA,6-5,220,0,4,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,sion_james,2025,2025,N,Y,Y,2025,2,33,N
1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,"Jaquez Jr., Jaime",J. Jaquez Jr.,jaime-jaquez-jr,2001-02-18T00:00:00,UCLA,USA,UCLA/USA,6-6,225,2,11,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,jaime_jaquez_jr,2023,2025,N,Y,Y,2023,1,18,N
1641998,Trey,Jemison III,Trey Jemison III,"Jemison III, Trey",T. Jemison III,trey-jemison-iii,1999-11-28T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-10,270,2,50,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,trey_jemison,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642450,Daniss,Jenkins,Daniss Jenkins,"Jenkins, Daniss",D. Jenkins,daniss-jenkins,2001-08-17T00:00:00,St. John's,USA,St. John's/USA,6-4,165,1,24,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,daniss_jenkins,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629660,Ty,Jerome,Ty Jerome,"Jerome, Ty",T. Jerome,ty-jerome,1997-07-08T00:00:00,Virginia,USA,Virginia/USA,6-5,195,6,2,Guard-Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ty_jerome,2019,2025,Y,Y,Y,2019,1,24,N
1630198,Isaiah,Joe,Isaiah Joe,"Joe, Isaiah",I. Joe,isaiah-joe,1999-07-02T00:00:00,Arkansas,USA,Arkansas/USA,6-4,165,5,11,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,isaiah_joe,2020,2025,Y,Y,Y,2020,2,49,N
1642358,AJ,Johnson,AJ Johnson,"Johnson, AJ",A. Johnson,aj-johnson,2004-12-01T00:00:00,Illawarra,USA,Illawarra/USA,6-5,160,1,8,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,aj_johnson,2024,2025,Y,Y,Y,2024,1,23,N
1629661,Cameron,Johnson,Cameron Johnson,"Johnson, Cameron",C. Johnson,cameron-johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,210,6,23,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,cameron_johnson,2019,2025,N,Y,Y,2019,1,11,N
1630552,Jalen,Johnson,Jalen Johnson,"Johnson, Jalen",J. Johnson,jalen-johnson,2001-12-18T00:00:00,Duke,USA,Duke/USA,6-8,219,4,1,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,jalen_johnson,2021,2025,Y,Y,Y,2021,1,20,N
1629640,Keldon,Johnson,Keldon Johnson,"Johnson, Keldon",K. Johnson,keldon-johnson,1999-10-11T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220,6,3,Forward-Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,keldon_johnson,2019,2025,Y,Y,Y,2019,1,29,N
1642352,Keshad,Johnson,Keshad Johnson,"Johnson, Keshad",K. Johnson,keshad-johnson,2001-06-23T00:00:00,Arizona,USA,Arizona/USA,6-6,225,1,16,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,tmp_keshad_johnson,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642848,Tre,Johnson,Tre Johnson,"Johnson, Tre",T. Johnson,tre-johnson,2006-03-07T00:00:00,Texas,USA,Texas/USA,6-5,190,0,12,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tmp_tre_johnson,2025,2025,N,Y,Y,2025,1,6,N
203999,Nikola,Jokić,Nikola Jokić,"Jokić, Nikola",N. Jokić,nikola-jokić,1995-02-19T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-11,284,10,15,Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,nikola_jokic,2015,2025,N,Y,Y,2014,2,41,N
1641732,Colby,Jones,Colby Jones,"Jones, Colby",C. Jones,colby-jones,2002-05-28T00:00:00,Xavier,USA,Xavier/USA,6-6,207,2,,Guard,Inactive,Y,0,,,,,colby_jones,2023,2025,Y,Y,Y,2023,2,34,N
1642938,Curtis,Jones,Curtis Jones,"Jones, Curtis",C. Jones,curtis-jones,2001-10-04T00:00:00,Iowa State,USA,Iowa State/USA,6-3,195,0,1,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,curtis_jones,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630529,Herbert,Jones,Herbert Jones,"Jones, Herbert",H. Jones,herbert-jones,1998-10-06T00:00:00,Alabama,USA,Alabama/USA,6-7,206,4,2,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,herbert_jones,2021,2025,N,Y,Y,2021,2,35,N
1642403,Isaac,Jones,Isaac Jones,"Jones, Isaac",I. Jones,isaac-jones,2000-07-11T00:00:00,Washington State,USA,Washington State/USA,6-8,245,1,3,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaac_jones,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642880,Kam,Jones,Kam Jones,"Jones, Kam",K. Jones,kam-jones,2002-02-25T00:00:00,Marquette,USA,Marquette/USA,6-4,200,0,7,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,kameron_jones,2025,2025,Y,Y,Y,2025,2,38,N
1642461,Spencer,Jones,Spencer Jones,"Jones, Spencer",S. Jones,spencer-jones,2001-06-14T00:00:00,Stanford,USA,Stanford/USA,6-7,225,1,21,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,spencer_jones,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630200,Tre,Jones,Tre Jones,"Jones, Tre",T. Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,6-1,190,5,30,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,tre_jones,2020,2025,Y,Y,Y,2020,2,41,N
1626145,Tyus,Jones,Tyus Jones,"Jones, Tyus",T. Jones,tyus-jones,1996-05-10T00:00:00,Duke,USA,Duke/USA,6-0,196,10,5,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,tyus_jones,2015,2025,Y,Y,Y,2015,1,24,N
1642357,David,Jones Garcia,David Jones Garcia,"Jones Garcia, David",D. Jones Garcia,david-jones-garcia,2001-11-24T00:00:00,Memphis,Dominican Republic,Memphis/Dominican Republic,6-4,210,0,25,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,david_jones,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627884,Derrick,Jones Jr.,Derrick Jones Jr.,"Jones Jr., Derrick",D. Jones Jr.,derrick-jones-jr,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-6,210,9,5,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,derrick_jones_jr,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265,17,9,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,deandre_jordan,2008,2025,N,Y,Y,2008,2,35,N
1631107,Nikola,Jović,Nikola Jović,"Jović, Nikola",N. Jović,nikola-jović,2003-06-09T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-10,205,3,5,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nikola_jovic,2022,2025,Y,Y,Y,2022,1,27,N
1630548,Johnny,Juzang,Johnny Juzang,"Juzang, Johnny",J. Juzang,johnny-juzang,2001-03-17T00:00:00,UCLA,USA,UCLA/USA,6-7,226,3,,Guard,Inactive,Y,0,,,,,johnny_juzang,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641750,Ryan,Kalkbrenner,Ryan Kalkbrenner,"Kalkbrenner, Ryan",R. Kalkbrenner,ryan-kalkbrenner,2002-01-17T00:00:00,Creighton,USA,Creighton/USA,7-1,256,0,11,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,ryan_kalkbrenner,2025,2025,N,Y,Y,2025,2,34,N
1642939,Miles,Kelly,Miles Kelly,"Kelly, Miles",M. Kelly,miles-kelly,2003-01-26T00:00:00,Auburn,USA,Auburn/USA,6-4,190,0,,Guard,Inactive,Y,0,,,,,miles_kelly,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206,8,10,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,luke_kennard,2017,2025,Y,Y,Y,2017,1,12,N
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-2,245,3,24,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022,2025,N,Y,Y,2022,1,22,N
1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224,4,24,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,corey_kispert,2021,2025,N,Y,Y,2021,1,15,N
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240,8,14,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,maxi_kleber,2017,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Wake Forest,Sweden,Cairns/Sweden,6-9,225,1,,Forward,Inactive,Y,0,,,,,bobi_klintman,2024,2025,Y,Y,Y,2024,2,37,N
